"filename", "language", "Go", "Markdown", "YAML", "Go Module File", "Go Checksum File", "Shell Script", "C", "comment", "blank", "total"
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_netbsd_arm64.go", "Go", 1428, 0, 0, 0, 0, 0, 0, 146, 289, 1863
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_openbsd_386.go", "Go", 1283, 0, 0, 0, 0, 0, 0, 138, 273, 1694
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_openbsd_amd64.go", "Go", 1283, 0, 0, 0, 0, 0, 0, 138, 273, 1694
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_openbsd_arm.go", "Go", 1283, 0, 0, 0, 0, 0, 0, 138, 273, 1694
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_openbsd_arm64.go", "Go", 1283, 0, 0, 0, 0, 0, 0, 138, 273, 1694
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_openbsd_mips64.go", "Go", 1283, 0, 0, 0, 0, 0, 0, 138, 273, 1694
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_solaris_amd64.go", "Go", 1368, 0, 0, 0, 0, 0, 0, 409, 277, 2054
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_zos_s390x.go", "Go", 942, 0, 0, 0, 0, 0, 0, 106, 208, 1256
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysctl_openbsd_386.go", "Go", 266, 0, 0, 0, 0, 0, 0, 4, 5, 275
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysctl_openbsd_amd64.go", "Go", 264, 0, 0, 0, 0, 0, 0, 4, 5, 273
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysctl_openbsd_arm.go", "Go", 266, 0, 0, 0, 0, 0, 0, 4, 5, 275
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysctl_openbsd_arm64.go", "Go", 268, 0, 0, 0, 0, 0, 0, 4, 5, 277
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysctl_openbsd_mips64.go", "Go", 272, 0, 0, 0, 0, 0, 0, 4, 5, 281
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysnum_darwin_amd64.go", "Go", 432, 0, 0, 0, 0, 0, 0, 5, 4, 441
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysnum_darwin_arm64.go", "Go", 430, 0, 0, 0, 0, 0, 0, 5, 4, 439
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysnum_dragonfly_amd64.go", "Go", 309, 0, 0, 0, 0, 0, 0, 5, 4, 318
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysnum_freebsd_386.go", "Go", 389, 0, 0, 0, 0, 0, 0, 5, 4, 398
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysnum_freebsd_amd64.go", "Go", 389, 0, 0, 0, 0, 0, 0, 5, 4, 398
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysnum_freebsd_arm.go", "Go", 389, 0, 0, 0, 0, 0, 0, 5, 4, 398
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysnum_freebsd_arm64.go", "Go", 389, 0, 0, 0, 0, 0, 0, 5, 4, 398
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysnum_linux_386.go", "Go", 440, 0, 0, 0, 0, 0, 0, 4, 4, 448
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysnum_linux_amd64.go", "Go", 362, 0, 0, 0, 0, 0, 0, 4, 4, 370
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysnum_linux_arm.go", "Go", 403, 0, 0, 0, 0, 0, 0, 4, 4, 411
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysnum_linux_arm64.go", "Go", 307, 0, 0, 0, 0, 0, 0, 4, 4, 315
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysnum_linux_mips.go", "Go", 424, 0, 0, 0, 0, 0, 0, 4, 4, 432
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysnum_linux_mips64.go", "Go", 354, 0, 0, 0, 0, 0, 0, 4, 4, 362
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysnum_linux_mips64le.go", "Go", 354, 0, 0, 0, 0, 0, 0, 4, 4, 362
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysnum_linux_mipsle.go", "Go", 424, 0, 0, 0, 0, 0, 0, 4, 4, 432
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysnum_linux_ppc.go", "Go", 431, 0, 0, 0, 0, 0, 0, 4, 4, 439
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysnum_linux_ppc64.go", "Go", 403, 0, 0, 0, 0, 0, 0, 4, 4, 411
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysnum_linux_ppc64le.go", "Go", 403, 0, 0, 0, 0, 0, 0, 4, 4, 411
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysnum_linux_riscv64.go", "Go", 305, 0, 0, 0, 0, 0, 0, 4, 4, 313
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysnum_linux_s390x.go", "Go", 368, 0, 0, 0, 0, 0, 0, 4, 4, 376
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysnum_linux_sparc64.go", "Go", 382, 0, 0, 0, 0, 0, 0, 4, 4, 390
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysnum_netbsd_386.go", "Go", 268, 0, 0, 0, 0, 0, 0, 4, 4, 276
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysnum_netbsd_amd64.go", "Go", 268, 0, 0, 0, 0, 0, 0, 4, 4, 276
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysnum_netbsd_arm.go", "Go", 268, 0, 0, 0, 0, 0, 0, 4, 4, 276
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsysnum_netbsd_arm64.go", "Go", 268, 0, 0, 0, 0, 0, 0, 4, 4, 276
